id,x,y,z
2481,-2670309.232166369,-4469714.502332435,3671580.0609596297
2482,-2670332.3504513963,-4469715.762962251,3671562.2818338983
2483,-2670307.2769768615,-4469715.067794733,3671580.720742435
2484,-2670315.7777487272,-4469705.563520798,3671586.503862931
2485,-2670328.178894551,-4469714.034936708,3671567.3165320507
2486,-2670312.9260320617,-4469704.010501619,3671590.2523197234
2487,-2670334.8491132758,-4469717.20027899,3671560.2412861222
2488,-2670328.7675221893,-4469714.04438864,3671566.948896785
2489,-2670322.202707695,-4469709.652570005,3671576.7440496823
2490,-2670333.04628863,-4469717.09318605,3671560.7923578946
2491,-2670307.412407088,-4469716.944025317,3671578.2848962187
2492,-2670317.4453512835,-4469706.437368749,3671583.499395634
2493,-2670316.355073156,-4469706.90946871,3671583.837186651
2494,-2670310.4466459514,-4469715.953751378,3671577.531936089
2495,-2670307.263721078,-4469714.592533738,3671581.4259724547
2496,-2670313.67657826,-4469705.351426231,3671588.140304881
2497,-2670314.993972623,-4469705.029434868,3671587.52599488
2498,-2670330.306277501,-4469715.219926759,3671564.380970028
2499,-2670329.26399793,-4469715.518971595,3671564.634224865
2500,-2670309.045342562,-4469718.139493975,3671575.7284883093
2501,-2670324.7688673567,-4469710.907635493,3671573.406726185
2502,-2670309.9211196,-4469718.022799272,3671575.323204373
2503,-2670322.707228593,-4469711.1957145175,3671574.375214346
2504,-2670323.8889284735,-4469710.833853009,3671574.02808639
2505,-2670318.814407225,-4469707.927195003,3671580.8813447105
2506,-2670319.4289233163,-4469707.850296919,3671580.668530113
2507,-2670317.6465042257,-4469708.291390386,3671581.198404185
2508,-2670311.738446998,-4469717.463017679,3671574.6870582364
2509,-2670330.214974826,-4469717.057305173,3671562.104092865
2510,-2670308.568254649,-4469716.639578484,3671579.752772981
2511,-2670331.5394940884,-4469716.751888299,3671561.6373376744
2512,-2670315.0250320034,-4469706.846649427,3671584.9778045877
2513,-2670321.4035629514,-4469709.189374695,3671577.777941412
2514,-2670332.55874666,-4469716.566433332,3671561.3324594
2515,-2670314.0740393456,-4469707.091687811,3671585.454985979
2516,-2670317.1125650997,-4469706.304830442,3671584.297455756
2517,-2670316.2573821074,-4469706.343692551,3671584.7992575318
2518,-2670310.4896042226,-4469717.039993571,3671579.348734559
2519,-2670326.2580814078,-4469712.376145835,3671570.5894175693
2520,-2670310.0476453733,-4469719.79300358,3671573.004727261
2521,-2670325.1926743886,-4469712.4249705,3671571.3347237348
2522,-2670323.940057247,-4469712.783812341,3671571.6158157918
2523,-2670318.9256438767,-4469709.918021322,3671578.479883281
2524,-2670319.993937174,-4469709.545566975,3671578.192955913
2525,-2670312.161415342,-4469719.1569661405,3671572.2293303735
2526,-2670311.0419466277,-4469719.562403632,3671572.56517144
2527,-2670331.042894843,-4469693.532175852,3671589.142416073
2528,-2670329.5636458537,-4469685.508278223,3671599.8451818684
2529,-2670351.6766096544,-4469686.148758908,3671582.730406667
2530,-2670331.557382029,-4469693.535325845,3671588.766870906
2531,-2670330.3848376586,-4469685.153998732,3671599.5593334767
2532,-2670331.6660873187,-4469699.548778744,3671592.4899634914
2533,-2670352.66953231,-4469685.92387855,3671582.526774509
2534,-2670316.911665728,-4469701.333232659,3671590.4200954298
2535,-2670330.825180173,-4469699.834878702,3671592.8379533663
2536,-2670355.971873601,-4469684.828133244,3671581.5693937237
2537,-2670317.9764979314,-4469701.401613044,3671590.345422039
2538,-2670328.453458845,-4469685.979699599,3671599.9908786747
2539,-2670329.682131497,-4469700.277972779,3671593.1625760025
2540,-2670354.944030395,-4469685.187791847,3671581.790753923
2541,-2670321.818054741,-4469695.303270402,3671594.5642716708
2542,-2670319.652967901,-4469700.984383102,3671590.5369837037
2543,-2670328.7954686093,-4469700.601479488,3671593.4292888124
2544,-2670320.8034011507,-4469695.972369537,3671594.2636898523
2545,-2670319.6869805455,-4469695.779023882,3671594.8204367864
2546,-2670320.376918323,-4469700.906357589,3671590.1082594814
2547,-2670335.7342261574,-4469687.772011165,3671592.407400134
2548,-2670334.7500254656,-4469688.075458779,3671592.8206732622
2549,-2670324.5983023136,-4469700.442321317,3671592.4218775365
2550,-2670333.597686031,-4469690.482216346,3671590.6564828763
2551,-2670332.5272380686,-4469688.870579792,3671593.37882574
2552,-2670334.7015507473,-4469690.017169266,3671590.4385429146
2553,-2670335.946816925,-4469689.662556524,3671590.071266616
2554,-2670325.509375388,-4469689.384449472,3671598.3290557535
2555,-2670337.2924740305,-4469689.20393852,3671589.705397877
2556,-2670319.1285280786,-4469699.607943011,3671592.580401656
2557,-2670324.3956340156,-4469689.755841621,3671598.5119044
2558,-2670329.9296564455,-4469702.017652179,3671590.897257055
2559,-2670323.369928594,-4469690.102121202,3671598.7997146063
2560,-2670325.513641314,-4469703.634508048,3671591.9427323053
2561,-2670316.7313506072,-4469699.515780962,3671592.8000017325
2562,-2670330.7645213082,-4469701.652766537,3671590.7698346316
2563,-2670324.807966922,-4469704.018181642,3671592.057741459
2564,-2670322.410707053,-4469690.497404835,3671599.032054758
2565,-2670343.9450595505,-4469688.975232944,3671585.347962259
2566,-2670315.6391466726,-4469699.829143162,3671593.054734963
2567,-2670332.0451992666,-4469701.073495472,3671590.52772015
2568,-2670346.077947251,-4469688.212301509,3671584.418496949
2569,-2670344.981704068,-4469688.4366547195,3671585.060202058
2570,-2670347.00134939,-4469687.716332341,3671584.6274691992
2571,-2670314.7028715936,-4469700.447192065,3671593.122036607
2572,-2670338.112860291,-4469697.460407965,3671589.9254543833
2573,-2670351.536964946,-4469684.297696953,3671584.9833666044
2574,-2670331.9748547906,-4469686.4462951245,3671596.8477582303
2575,-2670329.8646830595,-4469687.212968685,3671597.3589406265
2576,-2670324.995135787,-4469696.518206623,3671591.145042217
2577,-2670352.3596673044,-4469684.023068728,3671584.721028639
2578,-2670330.942911766,-4469686.781288997,3671597.10189919
2579,-2670337.4509289037,-4469691.698930748,3671586.3837536764
2580,-2670328.9150773077,-4469687.603587886,3671597.555424926
2581,-2670323.198696339,-4469696.570554732,3671591.5850597727
2582,-2670322.6919070273,-4469687.75907438,3671602.2439054837
2583,-2670353.5864276555,-4469683.551005709,3671584.59552296
2584,-2670338.505814184,-4469691.268007165,3671586.1426619734
2585,-2670321.768271882,-4469696.920776059,3671591.694090204
2586,-2670339.739171338,-4469690.950669005,3671585.7561890995
2587,-2670361.5914926883,-4469682.981489121,3671579.6384044844
2588,-2670321.0805126466,-4469697.14796598,3671591.9681110135
2589,-2670320.786293509,-4469688.396955559,3671602.6593740745
2590,-2670360.6316507417,-4469683.302414427,3671579.961124355
2591,-2670340.533889259,-4469690.72750455,3671585.538217601
2592,-2670321.6777054183,-4469688.140298467,3671602.446595301
2593,-2670362.7500694706,-4469682.599569799,3671579.2458474077
2594,-2670326.9330334575,-4469690.688555677,3671595.4988191207
2595,-2670325.7346847625,-4469691.172147928,3671595.7280473746
2596,-2670324.572601577,-4469691.635939176,3671595.885915334
2597,-2670323.8664724054,-4469691.909926392,3671596.168445153
2598,-2670342.648114364,-4469687.534112189,3671587.6304302
2599,-2670343.782113069,-4469687.155530227,3671587.389806681
2600,-2670344.961832581,-4469686.948767664,3671587.772142518
2601,-2670327.4023328633,-4469694.927146647,3671593.765615047
2602,-2670332.2027181513,-4469688.299702711,3671594.3727491093
2603,-2670331.0490182894,-4469688.594015221,3671594.764058534
2604,-2670324.0197015298,-4469689.2548447205,3671599.5275706607
2605,-2670330.1850574072,-4469689.025881613,3671594.883333486
2606,-2670340.213443756,-4469687.546432641,3671589.3574022357
2607,-2670341.115028099,-4469687.193653092,3671589.2016797955
2608,-2670322.057317271,-4469689.805307036,3671600.08977152
2609,-2670342.3410349307,-4469686.880545894,3671588.7290234645
2610,-2670347.645828598,-4469685.96494686,3671583.7229434648
2611,-2670323.062912892,-4469689.614371455,3671599.715016021
2612,-2670343.170586788,-4469687.114877313,3671588.502734693
2613,-2670315.327139752,-4469699.478833778,3671593.7556156926
2614,-2670348.1797747747,-4469685.6916986,3671583.840330652
2615,-2670320.8137105247,-4469690.3877278725,3671600.335840315
2616,-2670350.486851656,-4469686.060593243,3671583.7139502093
2617,-2670337.390043704,-4469698.709173049,3671589.334953241
2618,-2670351.4313296275,-4469685.643166511,3671583.536306652
2619,-2670336.920755538,-4469697.2229436,3671591.125781269
2620,-2670328.3271295503,-4469692.613092517,3671593.2353249025
2621,-2670331.2481121984,-4469693.606535969,3671589.9407422147
2622,-2670338.574553126,-4469698.271508214,3671588.8701526383
2623,-2670335.9760111785,-4469697.144487698,3671591.903269357
2624,-2670352.363187194,-4469685.3737049,3671583.257953224
2625,-2670326.90114275,-4469692.828805024,3671593.1064747674
2626,-2670332.431708173,-4469694.25968744,3671590.7142704558
2627,-2670335.1281960737,-4469697.074506577,3671592.2204145542
2628,-2670339.37493316,-4469697.848478161,3671588.6824780693
2629,-2670353.300264551,-4469685.264690232,3671582.9545583636
2630,-2670326.0458480073,-4469692.917505263,3671593.3926121267
2631,-2670342.063635232,-4469685.152718716,3671591.087967687
2632,-2670338.5482369964,-4469692.646889313,3671584.772797419
2633,-2670340.8392005214,-4469685.392602283,3671591.578933352
2634,-2670318.8541008863,-4469693.650125885,3671597.927531376
2635,-2670318.0683133285,-4469693.947136833,3671598.205222836
2636,-2670339.943617172,-4469685.79356531,3671591.7411546363
2637,-2670338.8928349135,-4469686.081759031,3671592.0827797204
2638,-2670332.839350409,-4469686.273845107,3671596.466218413
2639,-2670332.497134433,-4469690.200539737,3671591.7922954196
2640,-2670331.5111287064,-4469690.446715499,3671592.29340434
2641,-2670325.586264222,-4469690.597736289,3671596.6162817255
2642,-2670324.665123066,-4469691.102927982,3671597.1373595833
2643,-2670317.922975804,-4469700.808874385,3671591.7746179765
2644,-2670323.410240112,-4469691.541070746,3671597.0477864216
2645,-2670316.742516606,-4469701.486852797,3671591.807676578
2646,-2670322.2409373927,-4469691.77577568,3671597.556998497
2647,-2670329.2979777777,-4469696.357218693,3671596.24655393
2648,-2670315.481469998,-4469701.33752066,3671591.5864760373
2649,-2670348.8815579815,-4469684.654139397,3671586.6091791657
2650,-2670314.2806782033,-4469701.705564302,3671591.905368362
2651,-2670350.195190477,-4469684.069442739,3671586.315254583
2652,-2670335.3394376896,-4469684.740657292,3671596.3238209095
2653,-2670335.1615249184,-4469691.715851095,3671588.0347504998
2654,-2670336.0351798288,-4469691.42904902,3671587.7848741263
2655,-2670351.9642548193,-4469683.584389384,3671585.6926925536
2656,-2670327.265247121,-4469685.604222854,3671601.4416560447
2657,-2670359.470144432,-4469683.093715072,3671581.104567311
2658,-2670337.167103884,-4469691.22966085,3671587.294507077
2659,-2670320.9986314005,-4469699.215579786,3671589.2678313903
2660,-2670329.466199344,-4469699.652413934,3671594.0923414496
2661,-2670328.0634266315,-4469685.347446053,3671601.192731591
2662,-2670321.7784641786,-4469695.2843303215,3671595.9114350462
2663,-2670338.0632268726,-4469690.9207229465,3671587.003338054
2664,-2670319.238558759,-4469695.348231605,3671595.7517576916
2665,-2670328.337487268,-4469700.189867276,3671594.257947974
2666,-2670320.968453964,-4469695.806978145,3671595.553714172
2667,-2670322.7098639137,-4469698.442977301,3671589.13844957
2668,-2670318.3148906725,-4469695.834403888,3671595.8312235004
2669,-2670327.0940469764,-4469700.329745021,3671594.399862687
2670,-2670326.1240881705,-4469686.08692642,3671601.7170146545
2671,-2670360.227692674,-4469682.901146912,3671580.7555201813
2672,-2670346.720235743,-4469689.218565225,3671582.70301784
2673,-2670317.098868927,-4469696.270189714,3671596.061926996
2674,-2670347.0336430618,-4469689.133411562,3671582.6140927523
2675,-2670333.353166101,-4469688.034283015,3671593.8624727167
2676,-2670349.8879039823,-4469687.933793962,3671582.071534619
2677,-2670333.740528988,-4469687.123194227,3671594.597963759
2678,-2670332.691090717,-4469687.526363934,3671594.885955649
2679,-2670325.667682504,-4469688.101736003,3671599.662165906
2680,-2670324.49055542,-4469688.414466092,3671600.03085252
2681,-2670326.4814642705,-4469687.904565651,3671599.295337801
2682,-2670326.6067963983,-4469702.608604611,3671592.6007933286
2683,-2670319.3747890247,-4469698.317781,3671593.9799032533
2684,-2670342.6575611294,-4469685.620421922,3671588.763046464
2685,-2670325.7851244207,-4469702.717981709,3671593.0103867534
2686,-2670343.4545849324,-4469685.844305133,3671589.229360975
2687,-2670316.5813636007,-4469698.361115095,3671594.1146487133
2688,-2670336.403978162,-4469696.4186433405,3671589.379490341
2689,-2670345.397750523,-4469685.773166992,3671588.516010082
2690,-2670324.8486948563,-4469703.434133276,3671592.5963855092
2691,-2670346.1027221465,-4469685.5726187285,3671588.767418993
2692,-2670315.65030851,-4469698.653524377,3671594.4683138686
2693,-2670329.874655226,-4469693.004504952,3671590.7800883166
2694,-2670330.3459343235,-4469690.857387003,3671592.725063258
2695,-2670338.792245683,-4469697.553999893,3671589.3732201937
2696,-2670352.7025656924,-4469684.698450905,3671583.6738243834
2697,-2670329.6474202205,-4469691.136937122,3671592.805335896
2698,-2670339.70077034,-4469697.51546684,3671588.5733429086
2699,-2670353.781765456,-4469684.254397047,3671583.569240651
2700,-2670328.5284368643,-4469691.619887642,3671593.150750878
2701,-2670323.514311942,-4469692.206743232,3671598.1715574474
2702,-2670354.961825789,-4469683.799936023,3671583.387089958
2703,-2670330.4069294715,-4469696.702816239,3671596.5994375064
2704,-2670321.397123147,-4469692.171424924,3671597.895539741
2705,-2670356.3255395843,-4469683.500379341,3671582.9021949326
2706,-2670329.607195731,-4469696.8493370125,3671597.0519159734
2707,-2670340.0349285295,-4469691.5178792365,3671584.908406813
2708,-2670333.511284475,-4469695.571867594,3671591.1287951227
2709,-2670320.560151726,-4469692.350116666,3671598.266916783
2710,-2670340.9623817476,-4469691.262227796,3671584.6856405926
2711,-2670341.269522477,-4469684.582685373,3671592.109213575
2712,-2670342.3049967606,-4469690.748914975,3671584.543587649
2713,-2670319.453201669,-4469692.808731582,3671598.443033107
2714,-2670334.1890134253,-4469685.141292864,3671596.8778730314
2715,-2670318.5018740594,-4469693.1244163485,3671598.765924836
2716,-2670333.3215824566,-4469685.455469591,3671597.0728731425
2717,-2670333.732209432,-4469689.0744867325,3671592.261611214
2718,-2670335.690152946,-4469699.305789,3671589.9280941905
2719,-2670348.8898523194,-4469687.179014191,3671584.6210030583
2720,-2670327.91909674,-4469689.326987505,3671596.4674080415
2721,-2670326.8638105495,-4469689.662737817,3671596.73749913
2722,-2670320.4268909767,-4469699.625343894,3671591.6212490215
2723,-2670325.855405679,-4469689.929474707,3671597.229926104
2724,-2670319.226424877,-4469699.850304544,3671591.646498301
2725,-2670324.7746318323,-4469690.446748303,3671597.31619705
2726,-2670318.3226205185,-4469699.659505184,3671591.649209669
2727,-2670316.980645747,-4469700.063697325,3671591.922746518
2728,-2670315.9933312903,-4469700.392888193,3671592.117103436
2729,-2670328.696316734,-4469694.292018185,3671595.1880456638
2730,-2670337.5292168516,-4469690.463199467,3671587.873349953
2731,-2670331.9326069755,-4469698.251428064,3671593.831693478
2732,-2670323.0840571346,-4469693.737772374,3671595.8017849755
2733,-2670338.489213938,-4469690.123041999,3671587.539231404
2734,-2670331.044074604,-4469698.3518453855,3671594.3695335547
2735,-2670322.085699164,-4469694.053180605,3671595.5543547086
2736,-2670329.8210468413,-4469698.872522155,3671594.6235746024
2737,-2670339.7496262067,-4469689.718348492,3671587.2215711745
2738,-2670341.041428938,-4469689.214064285,3671586.9671110003
2739,-2670319.5379793975,-4469694.595898354,3671596.3760897145
2740,-2670327.1426819763,-4469698.507213746,3671594.0810008417
2741,-2670335.600213127,-4469686.725431897,3671593.890753888
2742,-2670348.807299423,-4469688.415747621,3671582.2349533
2743,-2670334.674360086,-4469686.875683145,3671594.3089210987
2744,-2670329.012800078,-4469690.636834578,3671593.868630763
2745,-2670335.221433281,-4469690.375613025,3671589.577626144
2746,-2670328.349654035,-4469691.147210188,3671593.9897258906
2747,-2670336.1399643845,-4469690.197417038,3671589.250367803
2748,-2670327.0622045044,-4469691.455777469,3671594.460434822
2749,-2670337.364711019,-4469689.751672268,3671588.869917132
2750,-2670325.7394054546,-4469691.836126312,3671594.800779589
2751,-2670338.3777854885,-4469689.402052361,3671588.5261662565
2752,-2670322.221833605,-4469697.362284734,3671590.832471987
2753,-2670332.5329141766,-4469695.889614356,3671592.816218882
2754,-2670319.0352258724,-4469692.258543338,3671599.4621856334
2755,-2670323.050342909,-4469697.203342097,3671590.3223982956
2756,-2670324.234322866,-4469696.746092528,3671590.434481387
2757,-2670346.3196036294,-4469688.619439118,3671583.6997232605
2758,-2670333.147357937,-4469684.949747722,3671597.844860458
2759,-2670347.4205317013,-4469688.296116486,3671583.2952416753
2760,-2670326.5483200653,-4469695.03421289,3671592.8366140286
2761,-2670331.9997614934,-4469685.091102284,3671598.503104054
2762,-2670348.6663694116,-4469687.83395886,3671583.1094247154
2763,-2670333.3592372006,-4469699.532933372,3671591.320312904
2764,-2670326.1129592345,-4469695.632270339,3671592.497064856
2765,-2670331.0234728525,-4469685.696425325,3671598.424683275
2766,-2670332.0583894337,-4469699.934338693,3671591.7920898027
2767,-2670323.896765963,-4469695.281582787,3671592.743051154
2768,-2670329.845890428,-4469685.899469765,3671598.960890951
2769,-2670331.033236875,-4469700.356556034,3671592.0394989615
2770,-2670322.918155314,-4469695.4656030405,3671592.743888903
2771,-2670322.024147903,-4469695.625948668,3671593.0577347307
2772,-2670342.381781937,-4469685.548063974,3671590.2936379327
2773,-2670322.8216467407,-4469686.484061965,3671603.484689917
2774,-2670320.8104290906,-4469696.180428846,3671593.2987205125
2775,-2670337.18319944,-4469687.967398696,3671591.1587367454
2776,-2670347.746766383,-4469684.655668642,3671585.336937746
2777,-2670345.2977276477,-4469685.5377504,3671590.324097965
2778,-2670335.967751672,-4469688.2956446875,3671591.570903933
2779,-2670348.3320721993,-4469684.695586328,3671584.9003091417
2780,-2670334.799082752,-4469688.756018519,3671591.9449715093
2781,-2670321.26167831,-4469687.476842305,3671603.4112805426
2782,-2670350.504325869,-4469684.727295508,3671585.2445422704
2783,-2670322.9084513886,-4469693.812387612,3671596.8576836307
2784,-2670322.348333563,-4469693.859584712,3671596.963457819
2785,-2670329.5906610284,-4469698.369832913,3671595.3633737587
2786,-2670343.6477310993,-4469686.527239239,3671586.5709614283
2787,-2670320.4016576735,-4469693.851632099,3671596.634798051
2788,-2670328.4074342554,-4469698.668129627,3671595.5984435934
2789,-2670344.828730485,-4469687.241809442,3671586.4601461627
2790,-2670319.4500976596,-4469694.036821976,3671597.0638354653
2791,-2670334.1424893504,-4469686.404783795,3671595.245385746
2792,-2670346.5269207726,-4469686.705474149,3671586.0371875637
2793,-2670318.3510509403,-4469694.567142055,3671597.2857329934
2794,-2670333.3227863004,-4469686.703501744,3671595.510971421
2795,-2670317.4930668,-4469694.911974723,3671597.3677300964
2796,-2670332.305599055,-4469687.044547418,3671595.798959149
2797,-2670331.3620687593,-4469687.3143850695,3671596.0852856524
2798,-2670333.4136513383,-4469693.520475082,3671587.685461512
2799,-2670324.213413609,-4469687.914863764,3671600.852524774
2800,-2670334.26346523,-4469693.6590946745,3671587.0420132065
2801,-2670318.234655168,-4469701.210509756,3671589.215263115
2802,-2670355.418096244,-4469685.73651827,3671580.8537617745
2803,-2670318.870691273,-4469700.77297614,3671589.1638762145
2804,-2670322.0023099557,-4469688.693515183,3671601.491245395
2805,-2670323.1448834054,-4469688.324215651,3671601.1122812857
2806,-2670357.579062432,-4469684.976897097,3671580.3664343767
2807,-2670315.909505073,-4469697.893183672,3671595.0968426433
2808,-2670330.608810398,-4469689.645061201,3671593.9320540368
2809,-2670329.744063363,-4469689.870495728,3671594.197876344
2810,-2670337.553250351,-4469689.086630301,3671589.5033557187
2811,-2670323.397314596,-4469691.333172873,3671599.4334010584
2812,-2670328.525707642,-4469690.308290907,3671594.6005948433
2813,-2670338.6891792826,-4469688.778261371,3671588.986403206
2814,-2670327.6553040375,-4469690.5661991555,3671594.9694372485
2815,-2670339.7028356157,-4469688.4724020865,3671588.779342585
2816,-2670320.5084662163,-4469691.207858832,3671599.737384263
2817,-2670341.0099239885,-4469687.91489053,3671588.474551686
2818,-2670321.6075127027,-4469690.677538364,3671599.515486403
2819,-2670342.7284728424,-4469687.744840008,3671588.302239843
2820,-2670325.5359434295,-4469695.516168378,3671590.8431258835
2821,-2670347.49435417,-4469687.29627779,3671583.5008305223
2822,-2670319.4359817198,-4469691.422009737,3671600.063293284
2823,-2670348.9902853393,-4469687.095951916,3671583.5432527135
2824,-2670336.207543001,-4469699.366779998,3671589.4286790877
2825,-2670335.5502144215,-4469698.042061656,3671591.4882954266
2826,-2670350.0056619467,-4469686.86502422,3671583.2097822144
2827,-2670334.6587833054,-4469698.482199925,3671591.479212398
2828,-2670351.097453707,-4469686.3051814595,3671583.0288162925
2829,-2670333.4884566627,-4469699.033458686,3671591.7963977056
2830,-2670324.7822658755,-4469694.305601828,3671593.0070670336
2831,-2670332.7658222816,-4469699.258638036,3671591.994398
2832,-2670323.471682319,-4469694.610204797,3671593.3438050705
2833,-2670339.442396529,-4469686.416983002,3671591.366701074
2834,-2670343.82520171,-4469684.523742124,3671590.52394219
2835,-2670322.3204146656,-4469694.868758938,3671593.6902186256
2836,-2670334.742018745,-4469695.676481779,3671590.3548924793
2837,-2670338.400429285,-4469686.996254707,3671591.4190665316
2838,-2670337.5261512534,-4469687.208693868,3671591.759318637
2839,-2670336.2496763957,-4469687.611486251,3671592.2290859865
2840,-2670325.167486797,-4469698.925467791,3671591.9100666544
2841,-2670330.957671869,-4469691.300540977,3671591.643515152
2842,-2670330.027627085,-4469691.7785750525,3671591.7892594165
2843,-2670323.94386166,-4469692.711435743,3671597.510014965
2844,-2670331.992264026,-4469696.9641733635,3671595.2588531664
2845,-2670344.2833729745,-4469685.738614432,3671586.32250254
2846,-2670323.2659264253,-4469693.008106468,3671597.1055539004
2847,-2670331.0194819127,-4469697.320226666,3671595.5484331944
2848,-2670316.6664623045,-4469702.277898053,3671591.182444218
2849,-2670344.9273444074,-4469685.659303186,3671586.315899526
2850,-2670329.7359250677,-4469697.490784778,3671596.269597207
2851,-2670321.9667765577,-4469692.5347861815,3671597.0445448603
2852,-2670336.899167082,-4469684.835812567,3671595.254544561
2853,-2670315.9089298714,-4469702.365848276,3671591.2606463837
2854,-2670328.29503615,-4469697.135409606,3671595.218226492
2855,-2670345.876980402,-4469685.147980753,3671585.937118305
2856,-2670313.881279422,-4469702.640985202,3671591.339172768
2857,-2670320.900120729,-4469692.999835616,3671597.1664913106
2858,-2670335.999168846,-4469685.099280097,3671595.5171221113
2859,-2670319.596524073,-4469693.324162326,3671597.7507341164
2860,-2670347.7293815776,-4469685.665498933,3671586.6678280374
2861,-2670313.5808779984,-4469702.68943211,3671591.411259662
2862,-2670348.8564853203,-4469685.40083387,3671586.173500152
2863,-2670334.707784636,-4469685.515255679,3671595.9644438205
2864,-2670349.957630811,-4469685.719839944,3671586.1150139347
2865,-2670333.9606823237,-4469685.772798527,3671596.037335521
2866,-2670334.603686347,-4469692.718700834,3671587.484222541
2867,-2670325.6380787953,-4469686.826081881,3671601.208887054
2868,-2670335.7065784116,-4469692.266024601,3671587.11382202
2869,-2670357.9941539164,-4469684.234721656,3671580.8085255083
2870,-2670326.78141513,-4469686.449131068,3671601.132303959
2871,-2670356.6121399673,-4469684.579502235,3671581.251956027
2872,-2670320.634293421,-4469696.642677976,3671595.1128006415
2873,-2670320.698131499,-4469699.783863043,3671588.9013949414
2874,-2670326.8207557555,-4469701.198659599,3671594.272137334
2875,-2670323.6348423543,-4469687.461565325,3671601.732343376
2876,-2670360.0192162218,-4469683.518818366,3671580.2455980917
2877,-2670321.68551533,-4469699.453097964,3671588.6570638088
2878,-2670324.624821704,-4469687.227111347,3671601.3869454027
2879,-2670358.871100377,-4469683.949626313,3671580.4505477143
2880,-2670318.025876011,-4469696.621111747,3671595.1578041525
2881,-2670316.7094818186,-4469696.977422667,3671595.6089626667
2882,-2670349.067631149,-4469685.6923418315,3671586.8949816115
2883,-2670333.224434862,-4469692.559512574,3671588.707836691
2884,-2670333.400594222,-4469698.290902764,3671592.706008164
2885,-2670325.393275662,-4469693.834152944,3671593.7230646415
2886,-2670324.557788576,-4469693.638587838,3671594.252266757
2887,-2670334.1074585184,-4469692.153638407,3671588.4397034654
2888,-2670355.308668867,-4469684.519214655,3671582.3185030217
2889,-2670332.2529589063,-4469698.799217046,3671592.9205259588
2890,-2670323.382233206,-4469693.956960558,3671594.1465584496
2891,-2670319.313561563,-4469699.905195855,3671590.2042294852
2892,-2670331.1571734548,-4469698.965862622,3671593.528026016
2893,-2670356.3424891047,-4469684.072523716,3671582.059866232
2894,-2670322.306115655,-4469694.407440266,3671594.292960391
2895,-2670341.2874083943,-4469691.55974269,3671584.0564678814
2896,-2670357.468844131,-4469683.720553394,3671581.8444063147
2897,-2670338.062019035,-4469686.289401068,3671592.449256088
2898,-2670337.2428557277,-4469686.680144247,3671592.585894147
2899,-2670342.3429308296,-4469691.187093785,3671583.813546259
2900,-2670358.3853033907,-4469683.554155837,3671581.400718191
2901,-2670336.062506034,-4469686.989593094,3671593.012707849
2902,-2670343.38899143,-4469690.799874942,3671583.5950798956
2903,-2670324.0349727585,-4469699.892303844,3671590.833610651
2904,-2670335.2202369864,-4469687.344196405,3671593.192467571
2905,-2670336.2522286437,-4469688.807102429,3671590.746867728
2906,-2670327.9766455623,-4469687.8535394035,3671598.1385201537
2907,-2670337.4664948382,-4469688.495948121,3671590.332161063
2908,-2670326.936515128,-4469688.29051328,3671598.413457257
2909,-2670329.069076309,-4469702.266174508,3671591.080322096
2910,-2670320.4807243985,-4469697.998667193,3671592.8929835767
2911,-2670338.41196878,-4469688.280234027,3671589.858050346
2912,-2670328.2863727207,-4469702.569616774,3671591.3998363987
2913,-2670339.7016457748,-4469687.773236773,3671589.62568278
2914,-2670327.057469129,-4469703.055050209,3671591.458884606
2915,-2670319.2377497153,-4469698.3995335745,3671592.822605837
2916,-2670324.9000927866,-4469689.119619731,3671598.916779262
2917,-2670332.3949157167,-4469700.434190629,3671590.944479398
2918,-2670326.0527755576,-4469703.235189018,3671592.036075348
2919,-2670317.949038456,-4469698.65432707,3671592.892814198
2920,-2670345.1986833685,-4469686.440782666,3671585.071172248
2921,-2670324.5068030916,-4469702.773750055,3671591.776253503
2922,-2670333.6597210346,-4469700.03177741,3671590.482687736
2923,-2670316.951876358,-4469698.857688476,3671593.229173436
2924,-2670346.1757260873,-4469686.648678312,3671584.8739348548
2925,-2670334.5928320475,-4469699.743652714,3671590.156901855
2926,-2670331.880138617,-4469691.014938514,3671591.3396455953
2927,-2670316.0638785437,-4469699.217520539,3671593.5047467393
2928,-2670347.6192320613,-4469687.472176193,3671584.389897112
2929,-2670332.348554931,-4469685.697116061,3671597.38005265
2930,-2670352.98338447,-4469683.297465369,3671585.2169190156
2931,-2670331.403922216,-4469686.133775672,3671597.5690954905
2932,-2670325.5633721896,-4469695.805649364,3671591.8725541546
2933,-2670324.2109625465,-4469686.518104257,3671602.5951767666
2934,-2670339.0151809393,-4469690.512007206,3671586.7233855184
2935,-2670323.2434848086,-4469695.8920402955,3671591.958597768
2936,-2670339.954780137,-4469690.182184001,3671586.546986672
2937,-2670341.0216387836,-4469689.8798028575,3671586.1417999975
2938,-2670322.2083492475,-4469687.227950659,3671603.028257301
2939,-2670322.111749902,-4469696.270185124,3671592.0771789094
2940,-2670342.1748126564,-4469689.477376171,3671585.967983351
2941,-2670323.2420140286,-4469686.967891146,3671602.647708909
2942,-2670343.085830262,-4469689.1713421345,3671585.6107130307
2943,-2670329.3790817037,-4469689.328507389,3671595.168824767
2944,-2670328.3687187764,-4469689.557208265,3671595.7604893707
2945,-2670327.1468597986,-4469690.076880935,3671595.928523493
